DATE,ANNEE,DEPARTEMENT,COMMUNE,LIEU_DIT,CODE_ESP,SEXE,AGE,NUM_PIT,ETUDE,AGE_CLASS
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549780.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549803.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549768.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,2A?,989001039549758.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001039549736.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+2A,989001039549741.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549821.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549861.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,2A?,989001039549742.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001039549751.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549762.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549839.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549816.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549777.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549718.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549791.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549734.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549805.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549725.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549771.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549739.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,2A?,989001039549912.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549881.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001039549752.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549477.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549774.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+2?,989001039549759.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549792.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549786.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549851.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+2A,989001039549737.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549898.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549835.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1?,989001039549738.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,2A?,989001039549781.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001039549770.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001039549832.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549740.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,2A?,989001039549830.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001039549846.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549836.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,2A?,989001039549862.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,2A?,989001039549730.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549818.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549753.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+2A,989001039549906.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001039549892.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549727.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549854.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+2A,989001039549755.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,2A?,989001039549746.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001039549874.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+2A,989001039549841.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001039549865.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001039549897.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549894.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+2A,989001039549760.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001039549776.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549875.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001039549888.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549822.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549745.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+2A,989001039549748.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001039549815.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001039549415.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,RHIEUR,F,1A,989001039549713.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,2A?,989001039549735.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549909.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549722.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001039549471.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001039549717.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,2A?,989001039549441.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+2A,989001039549819.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001039549911.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549716.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549860.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549778.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549905.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549910.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001039549783.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549724.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549773.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001039549747.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,2A?,989001039549878.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549823.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549761.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001039549866.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+2?,989001039549767.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001039549723.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549712.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001039549487.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549788.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549743.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001039549893.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549872.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001039549463.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549732.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001039549820.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549858.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001039549856.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,2A?,989001039549855.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001039549907.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549714.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,2A?,989001039549729.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1?,989001039549733.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1?,989001039549721.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001039549853.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549880.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001039549824.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001039549868.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549769.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549715.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001039549482.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001039549867.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001039549757.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001039549731.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,RHIEUR,M,1A,989001043730477.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,RHIEUR,F,+2A,989001043730492.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,RHIEUR,F,+1A,989001043730499.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,RHIEUR,F,1A,989001043730478.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,RHIEUR,M,+1A,989001043730513.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001043730510.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730507.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001043730495.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,RHIFER,F,+1A,989001043730485.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,RHIEUR,M,+1A,989001043730509.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,RHIEUR,M,+1A,989001043730491.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,RHIFER,M,+1A,989001043730517.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,RHIFER,F,1A,989001043730479.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,RHIFER,M,1A,989001043730453.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,RHIEUR,F,1A,989001043730432.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001043730458.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,RHIEUR,F,+1A,989001043730498.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730512.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730467.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730496.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730459.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001043730442.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730445.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+2A,989001043730437.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001043730434.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730465.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001043730428.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730444.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+2A,989001043730440.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730483.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001043730449.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001043730501.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+1A,989001043730515.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001043730443.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730488.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001043730506.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730454.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+2A,989001043730487.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730431.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730452.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+2A,989001043730448.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001043730493.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730427.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001043730447.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001043730455.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,+1A,989001043730484.0,ECOFECT (GR/CCPNA),1
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001043730433.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+2A,989001043730441.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+2A,989001043730450.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730503.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001043730468.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001043730473.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730435.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730471.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001043730464.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001043730463.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730438.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,+2A,989001043730470.0,ECOFECT (GR/CCPNA),2
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730481.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001043730446.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730439.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001043730486.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,F,1A,989001043730476.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730430.0,ECOFECT (GR/CCPNA),0
2023-08-31,2023,64,SARE,Grottes de Sare,MINSCH,M,1A,989001043730523.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,F,2A?,989001043730451.0,ECOFECT (GR/CCPNA),1
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001043730516.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001043730502.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,F,1A,989001043730519.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001043730474.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001043730460.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,F,1A,989001043730522.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001043730480.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,F,1A,989001043730489.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001043730494.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,F,1A,989001043730472.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,F,+2A,989001043730497.0,ECOFECT (GR/CCPNA),2
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,2A?,989001043730525.0,ECOFECT (GR/CCPNA),1
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,F,1A,989001043730520.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001043730457.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,+1A,989001043730500.0,ECOFECT (GR/CCPNA),1
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,F,+2A,989001043730490.0,ECOFECT (GR/CCPNA),2
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,F,2A?,989001043730514.0,ECOFECT (GR/CCPNA),1
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001043730505.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,F,1A,989001043730526.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001043730456.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,F,2A?,989001043730504.0,ECOFECT (GR/CCPNA),1
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,F,2A?,989001043730518.0,ECOFECT (GR/CCPNA),1
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001043730462.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001043730461.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001043730466.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,F,2A?,989001043730508.0,ECOFECT (GR/CCPNA),1
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001043730469.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001043730429.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,F,1A,989001043730475.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001043730436.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001043730524.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,F,1A,989001043730521.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001043730511.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,F,1A,989001043730482.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001039549825.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001039549775.0,ECOFECT (GR/CCPNA),0
2022-09-13,2023,24,HAUTEFORT,Château de Hautefort,RHIFER,M,1A,989001039549754.0,ECOFECT (GR/CCPNA),0
