DATE,ANNEE,COMMUNE,LIEU_DIT,DEPARTEMENT,CODE_ESP,SEXE,ACTION,NUM_PIT,LONG_L93,LAT_L93,LAT_WGS,LONG_WGS
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001006129287.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001006129316.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001006129326.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001006129382.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001006129384.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001006129860.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074412.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074431.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074444.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074447.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074459.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074460.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074479.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074486.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074501.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074503.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074721.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074761.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074764.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074790.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074792.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074811.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074911.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026074937.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026075001.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026075953.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026075968.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026075972.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026076006.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026076228.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026076246.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001026076973.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001027926673.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001027926701.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001027926719.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001027926739.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001027926743.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001027926756.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001027926777.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001027926840.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001031381980.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001031381988.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001031381994.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIEUR,nan,C,989001031382009.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001031382047.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001031382056.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001031382069.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001031382088.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001031382107.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001031382133.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001031382141.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001031382155.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001031382162.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001031382250.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001033219494.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001033219500.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001033219501.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001033219531.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001033219552.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001033219565.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,RHIFER,nan,C,989001033219583.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,MYOEMA,nan,C,989001033221390.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,MYOEMA,nan,C,989001033221397.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,MYOEMA,nan,C,989001033221451.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,MYOEMA,nan,C,989001033221495.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,MYOEMA,nan,C,989001033221534.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,MYOEMA,nan,C,989001033221546.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,MYOEMA,nan,C,989001033221565.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,MYOEMA,nan,C,989001033221567.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,MYOEMA,nan,C,989001033221573.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,MYOEMA,nan,C,989001033221581.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-26,2021,SAINT-SAVINIEN,La Roche,17,MYOEMA,nan,C,989001033221703.0,414270.7379999911,6538042.598999979,45.88203272069184,-0.685369336370182
2021-01-27,2021,CISSAC-MÉDOC,Carrière Larrivaux,33,RHIFER,nan,C,989001027927347.0,401119.1,6466122.7,45.22952725732023,-0.8100163083642243
2021-01-27,2021,ORCINES,Puy de Cliersou,63,RHIFER,nan,C,989001026075819.0,696782.795,6521709.102,45.79499759914702,2.958584538444196
2021-01-27,2021,ORCINES,Puy de Cliersou,63,RHIFER,nan,C,989001026075889.0,696782.795,6521709.102,45.79499759914702,2.958584538444196
2021-01-27,2021,SAINT-SAVINIEN,Vaufraîche,17,RHIFER,nan,C,989001005666126.0,412426.576481602,6538617.37543932,45.88642554852674,-0.7094686955161542
2021-01-27,2021,SAINT-SAVINIEN,Vaufraîche,17,RHIFER,nan,C,989001006128027.0,412426.576481602,6538617.37543932,45.88642554852674,-0.7094686955161542
2021-01-27,2021,SAINT-SAVINIEN,Vaufraîche,17,RHIFER,nan,C,989001006128609.0,412426.576481602,6538617.37543932,45.88642554852674,-0.7094686955161542
2021-01-27,2021,SAINT-SAVINIEN,Vaufraîche,17,RHIFER,nan,C,989001006128659.0,412426.576481602,6538617.37543932,45.88642554852674,-0.7094686955161542
2021-01-27,2021,SAINT-SAVINIEN,Vaufraîche,17,RHIFER,nan,C,989001006129671.0,412426.576481602,6538617.37543932,45.88642554852674,-0.7094686955161542
2021-01-27,2021,SAINT-SAVINIEN,Vaufraîche,17,RHIFER,nan,C,989001026074407.0,412426.576481602,6538617.37543932,45.88642554852674,-0.7094686955161542
2021-01-27,2021,SAINT-SAVINIEN,Vaufraîche,17,RHIFER,nan,C,989001026074728.0,412426.576481602,6538617.37543932,45.88642554852674,-0.7094686955161542
2021-01-27,2021,SAINT-SAVINIEN,Vaufraîche,17,RHIFER,nan,C,989001026074779.0,412426.576481602,6538617.37543932,45.88642554852674,-0.7094686955161542
2021-01-27,2021,SAINT-SAVINIEN,Vaufraîche,17,RHIFER,nan,C,989001026074986.0,412426.576481602,6538617.37543932,45.88642554852674,-0.7094686955161542
2021-01-27,2021,SAINT-SAVINIEN,Vaufraîche,17,RHIFER,nan,C,989001026076912.0,412426.576481602,6538617.37543932,45.88642554852674,-0.7094686955161542
2021-01-27,2021,SAINT-SAVINIEN,Vaufraîche,17,RHIFER,nan,C,989001031381864.0,412426.576481602,6538617.37543932,45.88642554852674,-0.7094686955161542
2021-01-27,2021,SAINT-SAVINIEN,Vaufraîche,17,RHIFER,nan,C,989001031382073.0,412426.576481602,6538617.37543932,45.88642554852674,-0.7094686955161542
2021-01-27,2021,SAINT-SAVINIEN,Vaufraîche,17,RHIFER,nan,C,989001033219540.0,412426.576481602,6538617.37543932,45.88642554852674,-0.7094686955161542
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001005666066.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001006128029.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001006128594.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001006129339.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001026074410.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001026074413.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001026074421.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001026074441.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001026074445.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001026074747.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001026076305.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001027926690.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001027926702.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001027926721.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001031381928.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001031382048.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001031382065.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001031382068.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001031382126.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001031382128.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001031382150.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Les Hubles,17,RHIFER,nan,C,989001033219539.0,417708.514538961,6539428.2506925,45.895932783162,-0.6419154410334069
2021-01-27,2021,SAINT-SAVINIEN,Chez Renard,17,RHIFER,nan,C,989001006128541.0,418240.08,6538970.7,45.89203742562013,-0.6347957371742674
2021-01-27,2021,SAINT-SAVINIEN,Chez Bibi,17,RHIFER,nan,C,989001027926691.0,418523.0,6538781.0,45.89044817140514,-0.6310386683978126
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001006128136.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001006128620.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001006128665.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001006128684.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001006129225.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001006129235.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001006129238.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001006129250.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001006129274.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001006129276.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001026074419.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001026074432.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001026074473.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001026074489.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001026076990.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001027926679.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001027926730.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001027926751.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001031381993.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-27,2021,SAINT-SAVINIEN,Bois de l'Héraudière,17,RHIFER,nan,C,989001031382265.0,413612.0,6541466.0,45.912549374705016,-0.6959186647118203
2021-01-28,2021,SAINT-SORNIN,Carrière de l'Enfer,17,RHIFER,nan,C,989001005666197.0,391425.0,6525391.0,45.75826964866496,-0.9713568523284468
2021-01-28,2021,SAINT-SULPICE-D'ARNOULT,Carrière de Fief de Foye (W),17,RHIFER,nan,C,989001006128762.0,404364.0,6534099.0,45.8423281977628,-0.8104998124195439
2021-01-28,2021,SAINT-SULPICE-D'ARNOULT,Carrière de Fief de Foye (principale),17,RHIFER,nan,C,989001006129155.0,404441.0,6534113.0,45.84248756299885,-0.8095175854708268
2021-01-28,2021,SAINT-SULPICE-D'ARNOULT,Carrière de Fief de Foye (principale),17,RHIFER,nan,C,989001006129319.0,404441.0,6534113.0,45.84248756299885,-0.8095175854708268
2021-01-28,2021,SAINT-SULPICE-D'ARNOULT,Carrière de Fief de Foye (principale),17,RHIFER,nan,C,989001026074466.0,404441.0,6534113.0,45.84248756299885,-0.8095175854708268
2021-01-28,2021,SAINT-SULPICE-D'ARNOULT,Carrière de Fief de Foye (principale),17,RHIFER,nan,C,989001026074718.0,404441.0,6534113.0,45.84248756299885,-0.8095175854708268
2021-01-28,2021,SAINT-SULPICE-D'ARNOULT,Carrière de Fief de Foye (principale),17,RHIFER,nan,C,989001026074788.0,404441.0,6534113.0,45.84248756299885,-0.8095175854708268
2021-01-28,2021,SAINT-SULPICE-D'ARNOULT,Carrière de Fief de Foye (principale),17,RHIFER,nan,C,989001027926814.0,404441.0,6534113.0,45.84248756299885,-0.8095175854708268
2021-01-28,2021,SAINT-SULPICE-D'ARNOULT,Carrière de Fief de Foye (principale),17,RHIFER,nan,C,989001031381943.0,404441.0,6534113.0,45.84248756299885,-0.8095175854708268
2021-01-28,2021,SAINT-SULPICE-D'ARNOULT,Carrière de Fief de Foye (principale),17,RHIFER,nan,C,989001031382028.0,404441.0,6534113.0,45.84248756299885,-0.8095175854708268
2021-01-28,2021,SAINT-SULPICE-D'ARNOULT,Carrière de Fief de Foye (principale),17,RHIFER,nan,C,989001031382098.0,404441.0,6534113.0,45.84248756299885,-0.8095175854708268
2021-01-28,2021,SAINT-SULPICE-D'ARNOULT,Carrière de Fief de Foye (principale),17,RHIFER,nan,C,989001031382138.0,404441.0,6534113.0,45.84248756299885,-0.8095175854708268
2021-01-28,2021,SAINT-SULPICE-D'ARNOULT,Carrière de Fief de Foye (principale),17,RHIFER,nan,C,989001031382140.0,404441.0,6534113.0,45.84248756299885,-0.8095175854708268
2021-01-28,2021,SAINT-SULPICE-D'ARNOULT,Carrière de Fief de Foye (principale),17,RHIFER,nan,C,989001031382196.0,404441.0,6534113.0,45.84248756299885,-0.8095175854708268
2021-01-28,2021,SAINT-SULPICE-D'ARNOULT,Carrière de Fief de Foye (principale),17,MINSCH,nan,C,989001033220260.0,404441.0,6534113.0,45.84248756299885,-0.8095175854708268
2021-01-29,2021,CIZAY-LA-MADELEINE,Caves d'Igné,49,RHIFER,nan,C,989001026075148.0,457606.0,6683594.0,47.20838492316179,-0.2031933024841322
2021-01-29,2021,CIZAY-LA-MADELEINE,Caves d'Igné,49,RHIFER,nan,C,989001026075275.0,457606.0,6683594.0,47.20838492316179,-0.2031933024841322
2021-01-29,2021,SAINT-SAVINIEN,Bois Vachon,17,RHIFER,nan,C,989001006129162.0,415377.2665619,6541046.0761224,45.909513555287305,-0.6729184542609977
2021-01-29,2021,SAINT-SAVINIEN,Bois Vachon,17,RHIFER,nan,C,989001006129938.0,415377.2665619,6541046.0761224,45.909513555287305,-0.6729184542609977
2021-01-29,2021,SAINT-SAVINIEN,Bois Vachon,17,RHIFER,nan,C,989001026074723.0,415377.2665619,6541046.0761224,45.909513555287305,-0.6729184542609977
2021-01-29,2021,SAINT-SAVINIEN,Bois Vachon,17,RHIFER,nan,C,989001027926714.0,415377.2665619,6541046.0761224,45.909513555287305,-0.6729184542609977
2021-01-29,2021,SAINT-SAVINIEN,Bois Vachon,17,RHIFER,nan,C,989001027926731.0,415377.2665619,6541046.0761224,45.909513555287305,-0.6729184542609977
2021-01-29,2021,SAINT-SAVINIEN,Bois Vachon,17,RHIFER,nan,C,989001033219517.0,415377.2665619,6541046.0761224,45.909513555287305,-0.6729184542609977
2021-01-29,2021,SAINT-SAVINIEN,Bois Vachon,17,RHIFER,nan,C,989001033219518.0,415377.2665619,6541046.0761224,45.909513555287305,-0.6729184542609977
2021-01-29,2021,SAINT-SAVINIEN,Bois Vachon,17,RHIFER,nan,C,989001033219548.0,415377.2665619,6541046.0761224,45.909513555287305,-0.6729184542609977
2021-01-29,2021,SAINT-SAVINIEN,Bois Vachon,17,RHIFER,nan,C,989001033219582.0,415377.2665619,6541046.0761224,45.909513555287305,-0.6729184542609977
2021-01-30,2021,CAMBLANES-ET-MEYNAC,Le Pine,33,RHIFER,nan,C,989001027927188.0,425125.2,6413054.0,44.76218583544062,-0.4746623264846883
2021-01-30,2021,CAMBLANES-ET-MEYNAC,Le Pine,33,RHIFER,nan,C,989001033219362.0,425125.2,6413054.0,44.76218583544062,-0.4746623264846883
2021-01-30,2021,CÉNAC,La Mouleyre (cavité principale),33,RHIFER,nan,C,989001006128486.0,426727.9,6416982.2,44.7981509626994,-0.456601015996549
2021-01-30,2021,CÉNAC,La Mouleyre (cavité principale),33,RHIFER,nan,C,989001027927905.0,426727.9,6416982.2,44.7981509626994,-0.456601015996549
2021-01-30,2021,GAURIAC,Vitescale,33,RHIFER,nan,C,989001027927276.0,415409.7,6446278.4,45.05709383133269,-0.6165292854430903
2021-01-30,2021,GAURIAC,Vitescale,33,RHIFER,nan,C,989001027927305.0,415409.7,6446278.4,45.05709383133269,-0.6165292854430903
2021-01-30,2021,GUITINIÈRES,Carrière de la Rochette (S),17,RHIFER,nan,C,989001006128876.0,424642.0,6490210.0,45.45601983469037,-0.5242645148089691
